surgery,age,hospital_number,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheal_pulse,mucous_membrane,capillary_refill_time,pain,peristaltsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,outcome,surgical_lesion,lesion_1,lesion_2,lesion_3,cp_data
no,adult,387681,37.939776969766235,20.0,7.915102429148523,cool,reduced,bright_pink,more_3_sec,depressed,hypomobile,none,none,none,7.021603308805919,absent,other,30.562033672352882,7.330004634978312,cloudy,2.7157140462433436,died,yes,4300,1,1,yes
no,young,594509,38.207925017514285,73.45886408990079,7.777855897854566,normal,absent,bright_pink,less_3_sec,constant_pain,hypomobile,moderate,slight,>1_liter,5.0051898839440065,normal,distend_large,49.59227778197882,6.998334583183117,clear,3.9704387154113068,euthanized,yes,4300,3,0,yes
yes,adult,964008,37.675024213641734,24.708081814459057,13.414180645046411,cold,reduced,bright_red,less_3_sec,constant_pain,normal,severe,slight,>1_liter,3.1284783959383766,decreased,other,49.607830387213866,6.9709807101306485,serosanguious,3.4683309883489866,died,no,2208,3,1,no
no,young,731810,34.96748042922379,55.486865935638626,7.908890651698454,normal,normal,bright_red,more_3_sec,depressed,absent,severe,important,none,7.674590822207739,normal,distend_large,37.5628267468756,6.369556999721441,clear,3.88382740956412,euthanized,no,4300,2,2,yes
yes,young,646900,37.81689071624248,58.28783821057508,9.149013168900794,cold,normal,dark_cyanotic,less_3_sec,constant_pain,hypermobile,severe,slight,less_1_liter,8.836521351529925,normal,other,30.510476891142265,6.5922854482923166,clear,5.203306305767509,euthanized,no,4300,0,2,yes
no,young,325049,36.35851793839022,90.15267117827368,8.823705863169813,cool,reduced,bright_pink,more_3_sec,depressed,absent,moderate,none,less_1_liter,7.486835939211935,absent,other,44.54529317185499,7.0249554789060324,clear,3.842795950984393,euthanized,no,2208,1,0,no
no,young,368615,37.590547434350924,46.156955758462196,7.484949448897992,cold,increased,normal_pink,less_3_sec,alert,normal,moderate,slight,less_1_liter,2.1430278722785445,decreased,normal,46.620241209713384,7.337687567224737,serosanguious,2.2514027130313403,died,no,2208,3,1,yes
yes,young,266703,36.39543574293035,86.16023831323557,9.238514197103093,cold,absent,normal_pink,less_3_sec,alert,hypermobile,moderate,none,less_1_liter,3.72986315512793,decreased,distend_large,32.500273802316194,6.473321210467373,serosanguious,5.6221666446034515,lived,no,11300,1,2,yes
no,adult,864357,36.38350236492053,36.423667195504066,9.196051788293289,cold,increased,bright_red,more_3_sec,alert,normal,severe,none,>1_liter,2.5558398790682553,decreased,distend_large,32.709172298184725,6.323228432914477,clear,4.1792635498078825,euthanized,no,2208,2,1,no
no,young,847419,39.03512182194852,86.93339447509732,9.239269580697648,normal,absent,dark_cyanotic,less_3_sec,depressed,absent,none,slight,less_1_liter,6.563088796609814,normal,other,46.444479993935815,6.890543968223784,clear,5.697977434121167,lived,yes,0,2,2,yes
yes,young,131348,37.47990801905561,50.51309116193055,6.422300573710737,warm,normal,pale_cyanotic,less_3_sec,depressed,hypomobile,moderate,none,less_1_liter,8.0518214307233,normal,normal,48.438147774304696,6.10079564715407,cloudy,4.289418048110498,euthanized,no,0,0,0,no
no,young,295804,37.40333784017808,61.46869038482238,8.381626478242076,normal,normal,normal_pink,less_3_sec,intermittent_pain,normal,slight,none,none,2.8846334965492755,decreased,normal,45.81509673348299,7.0718125521750075,cloudy,2.2785452639002424,lived,no,11300,2,1,no
no,adult,887609,38.28252404882859,53.27242673779192,11.280965626049573,warm,normal,normal_pink,less_3_sec,constant_pain,normal,moderate,none,less_1_liter,8.706702564747083,decreased,distend_large,34.014898983390594,7.054707814931222,clear,4.211477574103085,euthanized,no,4300,0,1,yes
no,young,235832,37.429409476927546,85.64726948231208,8.460550105859879,normal,absent,bright_red,less_3_sec,constant_pain,hypomobile,slight,none,>1_liter,6.4440718271638655,absent,distend_large,38.23042438868442,6.532449046479233,serosanguious,4.302955729970723,lived,yes,11300,1,0,no
no,adult,394923,39.903806092127404,81.75479686467494,9.485345737803774,cool,normal,bright_red,more_3_sec,intermittent_pain,absent,severe,important,less_1_liter,7.519752097133799,decreased,other,42.01684851731828,7.339016480017353,cloudy,2.8573595173719024,euthanized,yes,2208,3,0,yes
yes,young,383780,37.526980239273975,68.8700344116905,9.501111002179066,cool,normal,dark_cyanotic,less_3_sec,intermittent_pain,normal,slight,slight,less_1_liter,9.77121478886917,normal,distend_large,33.205869476416574,6.753271712308691,clear,3.884116336417507,euthanized,yes,4300,3,0,yes
yes,young,706177,38.165125411983006,36.96263230826452,10.252185392201751,cold,normal,bright_red,more_3_sec,alert,absent,moderate,important,>1_liter,2.6694479059815786,normal,other,34.21204985265017,6.968647426039405,cloudy,3.8377660474946054,lived,no,11300,0,0,no
no,adult,153551,38.77094133137686,45.69956263939515,10.675952745041432,cool,normal,pale_pink,less_3_sec,intermittent_pain,hypomobile,moderate,none,none,9.209792183822314,normal,normal,35.6577214413711,6.314367722907507,cloudy,4.4915045960824145,euthanized,no,11300,3,2,yes
yes,young,504772,39.402253225606906,39.42846948987749,8.477548170752339,cold,increased,bright_pink,less_3_sec,depressed,hypermobile,none,slight,>1_liter,3.0088215678992745,absent,distend_large,40.19026540581673,6.62601050274,cloudy,3.0384563946956815,died,no,0,0,1,yes
no,adult,766923,37.05799386434236,20.0,6.26599409072371,warm,normal,normal_pink,more_3_sec,mild_pain,normal,severe,none,none,5.143670453093458,decreased,normal,40.216097743550954,7.293626310404652,serosanguious,4.326993671792775,euthanized,yes,11300,0,2,yes
yes,adult,671107,37.382036496161355,85.22636203700092,5.343854013975372,cool,normal,pale_pink,more_3_sec,depressed,absent,slight,slight,less_1_liter,8.811509570648916,normal,normal,46.28589038695105,6.319409321448514,clear,2.9638081705477712,euthanized,yes,4300,1,0,yes
no,young,435914,39.074591875293514,53.443529473146064,12.053059238209077,warm,increased,pale_cyanotic,less_3_sec,intermittent_pain,hypomobile,severe,important,none,9.250033893902945,absent,other,45.06020401375251,6.5858615663887035,serosanguious,3.7857810888156265,died,yes,11300,1,2,yes
no,adult,520182,38.61006230405269,53.230120714154054,11.3107513439132,normal,increased,pale_pink,less_3_sec,constant_pain,hypomobile,moderate,slight,none,6.050973388361163,absent,normal,48.274713502198836,6.477114816642195,serosanguious,2.490822797349228,died,yes,11300,2,2,yes
no,young,312781,38.87517593566846,89.9220446685112,10.948094053012579,warm,absent,dark_cyanotic,more_3_sec,depressed,normal,none,none,none,6.752837106203401,normal,other,46.65803445649193,6.22666527729717,cloudy,2.1492021914459127,died,yes,2208,0,1,yes
no,young,553105,36.43129545644033,50.48022795227265,11.43361058358802,normal,reduced,pale_cyanotic,more_3_sec,constant_pain,hypermobile,moderate,slight,less_1_liter,7.665178676788457,absent,other,35.077550966113094,6.4345768771913034,clear,3.2823492239669356,lived,yes,11300,1,1,no
no,adult,782347,39.347999753924014,43.190581286281386,8.515332049122335,warm,normal,pale_cyanotic,more_3_sec,depressed,normal,moderate,slight,none,8.662069347621713,absent,normal,36.625935386079995,6.349158425362825,cloudy,3.098287002598966,died,no,4300,0,1,yes
no,adult,965146,37.03859245671519,55.50508758970031,7.12537074670335,warm,normal,bright_red,more_3_sec,constant_pain,absent,moderate,important,none,2.9720893563013293,normal,normal,40.00846487265068,7.385390445691991,serosanguious,3.627743648125387,lived,yes,0,0,0,no
yes,adult,813708,37.99229297814189,37.346618962462074,6.058777770605886,cool,normal,pale_pink,less_3_sec,depressed,hypomobile,slight,none,less_1_liter,8.480554465833821,absent,other,30.285422691272892,7.111618206814194,serosanguious,5.847930480001359,died,yes,0,0,0,no
no,adult,648884,37.65177712240823,66.88711538575913,5.7319500102435015,warm,absent,dark_cyanotic,less_3_sec,constant_pain,hypermobile,moderate,slight,>1_liter,5.850209204092934,normal,other,48.07804012567443,6.4741523726742365,clear,4.088917179081314,lived,yes,0,1,1,yes
yes,young,950538,36.921517163451924,52.52675843471659,12.636476065650992,cool,normal,normal_pink,less_3_sec,mild_pain,absent,severe,important,>1_liter,5.604987400865352,normal,normal,30.886884251246784,7.145008579864065,serosanguious,4.212706824547026,died,yes,0,0,2,no
no,young,159182,36.38746423657899,49.85457178812375,7.520565432737554,cool,reduced,bright_red,less_3_sec,alert,normal,severe,slight,>1_liter,5.391198015975986,absent,other,36.448825416332724,6.033209929550807,serosanguious,5.7664041551494964,died,no,2208,0,1,no
yes,adult,449307,36.0561518833671,48.121936559593955,12.16457720763266,cold,increased,pale_pink,less_3_sec,depressed,hypomobile,none,none,less_1_liter,6.073692681968341,normal,other,41.38349582392813,6.78978706615671,clear,5.684588550367332,euthanized,no,4300,2,0,no
yes,young,401454,37.91901840605397,57.875570123159775,8.439342508858047,cold,absent,normal_pink,more_3_sec,mild_pain,normal,severe,slight,less_1_liter,9.56040442715683,normal,distend_large,40.356827772137315,6.37550184560201,cloudy,5.536447815601671,died,yes,2208,0,2,yes
yes,young,418232,36.274680909766545,61.66962251039702,6.971276375272728,normal,increased,pale_pink,more_3_sec,alert,hypermobile,moderate,slight,>1_liter,6.385630182337213,decreased,distend_large,43.089197856517494,6.171483107712771,clear,2.391978968118852,euthanized,no,0,2,0,no
no,young,753091,36.66618440491311,49.60049823184956,5.71690560734957,warm,normal,bright_red,more_3_sec,depressed,hypermobile,moderate,slight,none,9.625420306105113,normal,distend_large,40.55040350588418,7.325637792507733,serosanguious,4.537189642081321,died,no,2208,0,1,no
no,young,239978,37.581964121801775,52.82468127809707,7.235536929036749,normal,normal,normal_pink,less_3_sec,mild_pain,hypermobile,severe,slight,>1_liter,3.4423210449251247,decreased,distend_large,34.580028514060686,6.299010801393859,clear,5.232395921974048,died,no,11300,2,1,no
yes,adult,923346,35.1611914997401,58.36954346361302,13.25471634871887,warm,normal,bright_red,more_3_sec,mild_pain,hypermobile,none,none,less_1_liter,7.793087830661065,decreased,distend_large,34.02156375587744,7.233586639419423,cloudy,5.342298758308379,euthanized,no,4300,1,2,no
no,adult,996782,38.578979712043996,56.35163728920922,5.747369760660563,cold,reduced,pale_pink,less_3_sec,mild_pain,hypermobile,none,important,none,8.497916308869979,decreased,other,48.14494138150997,6.6198340162376565,serosanguious,4.311628570007585,euthanized,no,11300,1,1,no
yes,young,669667,35.39011183289319,60.621519337500274,15.35024046443895,cold,reduced,pale_cyanotic,less_3_sec,intermittent_pain,normal,severe,important,none,7.433030650678895,decreased,other,35.27933473471185,6.021436155061051,cloudy,2.0699821899446764,lived,no,2208,3,0,no
no,adult,571828,37.722627608667224,46.46658393503972,6.478177717591069,warm,absent,bright_pink,less_3_sec,constant_pain,hypermobile,slight,slight,less_1_liter,6.855378241812323,absent,distend_large,35.61954467759027,7.098799243951538,cloudy,5.89485160656694,euthanized,no,11300,0,0,yes
yes,adult,870188,37.81501922659429,80.0918581825298,11.249849911953737,warm,increased,pale_cyanotic,more_3_sec,alert,hypermobile,slight,none,none,6.518502248689458,absent,normal,38.25905792200689,6.894539637329052,clear,3.8887868110324857,lived,yes,2208,3,0,no
yes,adult,358517,38.338061720181805,61.93656354819034,8.564246117235035,cold,normal,bright_red,less_3_sec,constant_pain,hypomobile,slight,none,>1_liter,8.887443860629567,normal,distend_large,32.78876654299948,6.516257824751729,cloudy,3.5743835810943927,died,no,2208,3,2,no
no,young,540097,37.758319197610106,49.92306494350245,8.038321252421444,cold,normal,bright_red,less_3_sec,constant_pain,hypermobile,slight,none,less_1_liter,8.573172777316,normal,normal,40.14545688846481,6.422318900889395,clear,3.579794854709052,euthanized,yes,4300,2,0,yes
yes,young,408557,39.817907963833235,66.8876843475707,5.185737668624592,normal,normal,bright_red,more_3_sec,constant_pain,hypomobile,severe,none,less_1_liter,2.978309769444796,normal,other,43.30063523404263,6.110536878555652,clear,3.696603520233066,euthanized,no,4300,1,1,yes
no,young,237084,38.0163168815685,58.51262802362571,8.704821051746286,cold,normal,normal_pink,less_3_sec,mild_pain,hypomobile,none,none,less_1_liter,8.788701256247025,absent,normal,45.72000984154734,7.412138392252908,cloudy,2.968722872691012,died,no,4300,0,2,no
yes,adult,805475,38.85361239924366,25.323472910326636,5.525142010901987,warm,reduced,dark_cyanotic,more_3_sec,constant_pain,hypomobile,moderate,none,less_1_liter,5.31254895552354,decreased,other,44.22908483728458,6.740977327038129,clear,3.3093345029993193,died,no,0,0,0,no
yes,young,893583,37.07653719112971,66.81905380443253,3.9552687006976788,normal,increased,bright_red,less_3_sec,intermittent_pain,normal,moderate,slight,none,4.029574639966486,absent,normal,32.952719281605276,6.128286776364162,clear,5.941430439098957,died,yes,4300,2,0,yes
no,young,682004,37.920756806189466,39.60987595231626,9.358796034652347,warm,increased,pale_cyanotic,more_3_sec,depressed,normal,severe,important,less_1_liter,8.958148544111406,absent,other,39.12134289941848,7.303019576616705,cloudy,3.472672001024377,died,no,11300,3,1,no
no,adult,980179,39.34757009502892,78.68855566462615,7.093730679492734,cool,absent,bright_pink,less_3_sec,mild_pain,absent,moderate,important,less_1_liter,5.456198397069933,normal,other,30.771724016163567,6.418249759226725,serosanguious,4.1069000658951555,euthanized,yes,4300,2,1,no
no,young,848013,37.56230487531035,55.16500722213106,14.053045548374943,normal,reduced,bright_red,less_3_sec,alert,absent,slight,slight,none,8.466917521414533,normal,distend_large,30.355959934418987,6.3054040736019825,clear,5.393177063900874,died,no,4300,3,2,yes
yes,young,791738,37.99223476419523,75.60140594782128,12.000065145278466,warm,normal,bright_red,more_3_sec,depressed,hypomobile,none,important,less_1_liter,4.107228895646756,normal,other,38.80260836547601,6.421406157513328,clear,4.109711244435454,died,no,4300,0,0,no
no,adult,798012,38.780853449137474,47.395628936047856,14.09229654401031,cold,increased,bright_red,less_3_sec,depressed,normal,severe,none,none,2.0314345713777424,decreased,distend_large,35.059209889152584,6.8468571879106666,cloudy,3.2978136864726704,euthanized,yes,2208,2,0,yes
yes,adult,303502,37.05777047980836,61.398585342812794,6.957351286476304,cool,increased,normal_pink,more_3_sec,depressed,hypermobile,none,none,none,5.963673543223555,decreased,distend_large,43.66721589746726,6.111084726745554,clear,4.095003907674121,lived,no,2208,3,1,no
yes,adult,244539,35.6384396666808,84.20487001013753,9.408413220393863,warm,reduced,bright_red,less_3_sec,constant_pain,absent,severe,important,less_1_liter,2.801826053143074,absent,distend_large,44.48481573626825,6.722635363684015,cloudy,2.45634524175639,euthanized,no,4300,2,2,no
no,young,524226,38.055573653712365,54.61966907170355,2.0,normal,absent,pale_cyanotic,more_3_sec,constant_pain,normal,severe,none,>1_liter,8.035007644199277,decreased,normal,47.90807449116511,7.343615167686469,serosanguious,2.5200278209310794,lived,no,2208,1,1,yes
no,young,621863,38.788669169358,48.183658025283904,8.154592857939829,warm,absent,pale_pink,less_3_sec,mild_pain,hypermobile,severe,none,less_1_liter,4.208601088555283,normal,normal,45.213650270780775,6.282257393769186,serosanguious,4.776430128922676,died,yes,2208,2,1,yes
yes,young,221999,36.44855423510803,73.10081227563579,9.295495044074043,cool,normal,dark_cyanotic,less_3_sec,constant_pain,hypermobile,severe,important,>1_liter,5.54916517282783,decreased,other,30.964882462730834,6.496783158228366,cloudy,5.669842629038983,euthanized,no,0,0,2,no
yes,adult,214793,38.47021989727734,72.71323193501921,9.462144233105317,normal,absent,bright_red,less_3_sec,constant_pain,normal,none,slight,none,2.696268520732434,decreased,distend_large,37.43246020715535,6.59418294757748,serosanguious,4.902712533954073,died,no,11300,2,0,no
no,adult,557373,38.47696638733954,49.02501733170362,8.872894768374982,cool,increased,normal_pink,more_3_sec,constant_pain,absent,moderate,important,>1_liter,4.293273987578021,decreased,distend_large,35.46046703504244,6.879331067290868,cloudy,2.2984529626294288,euthanized,no,2208,0,0,no
no,young,470321,35.52650374088469,20.290779591644757,9.199777715255005,warm,absent,pale_cyanotic,more_3_sec,mild_pain,normal,severe,important,less_1_liter,8.251921946068576,decreased,other,37.72264899654323,7.378881369789467,clear,3.6115824441240227,lived,yes,11300,0,0,yes
